x,y
99.805,36.729
99.805,36.73
99.794,36.729
99.805,36.73
99.805,36.73
99.791,36.736
99.792,36.735
99.79,36.733
99.792,36.734
99.805,36.73
99.804,36.73
99.791,36.734
99.795,36.732
99.793,36.729
99.796,36.728
99.791,36.729
99.792,36.734
99.794,36.731
99.792,36.73
99.804,36.731
99.636,36.9
99.804,36.731
99.76,37.129
99.759,37.135
99.759,37.135
99.727,37.128
99.732,37.124
99.731,37.124
99.731,37.124
99.759,37.118
99.759,37.135
99.799,36.733
99.797,36.736
99.797,36.736
99.755,36.736
99.841,36.683
99.84,36.682
99.776,36.707
99.796,36.741
99.792,36.747
99.795,36.741
99.793,36.745
99.795,36.741
99.796,36.741
99.796,36.741
99.796,36.741
99.791,36.748
99.792,36.748
99.844,36.69
99.827,36.731
99.792,36.747
99.795,36.741
99.792,36.748
99.795,36.741
99.792,36.748
99.792,36.747
99.795,36.741
99.797,36.736
99.792,36.747
99.792,36.747
99.792,36.747
99.792,36.747
99.795,36.74
99.795,36.741
99.62,36.855
99.796,36.74
99.796,36.74
99.796,36.74
99.796,36.736
99.795,36.74
99.785,36.735
99.795,36.741
99.796,36.741
99.796,36.741
99.795,36.741
99.795,36.74
99.795,36.741
99.795,36.74
99.794,36.741
99.796,36.74
99.796,36.74
99.796,36.74
99.795,36.741
99.808,36.75
99.797,36.74
99.796,36.74
99.795,36.741
99.796,36.74
99.772,36.741
99.805,36.731
99.72,36.753
99.795,36.741
99.795,36.741
99.796,36.74
99.796,36.74
99.796,36.74
99.797,36.736
99.796,36.74
99.794,36.74
99.796,36.74
99.794,36.74
99.763,36.749
99.797,36.737
99.797,36.737
99.796,36.737
99.796,36.74
99.796,36.74
99.794,36.741
99.795,36.74
99.854,36.733
99.795,36.741
99.799,36.743
99.795,36.74
99.796,36.74
99.796,36.74
99.796,36.74
99.761,36.746
99.795,36.74
99.796,36.74
99.796,36.74
99.796,36.739
99.796,36.737
99.796,36.74
99.795,36.736
99.797,36.732
99.799,36.733
99.728,36.728
99.799,36.732
99.798,36.732
99.796,36.74
99.796,36.74
99.796,36.74
99.796,36.74
99.797,36.739
99.797,36.739
99.797,36.736
99.797,36.736
99.799,36.732
99.802,36.741
